date,high,low,close
8/5/2008,877.96,847.15,876.59
10/5/2009,881.83,865.69,876.43
8/18/2008,881.56,869.37,875.27
8/14/2008,877.97,864.66,874.73
8/5/2009,888.57,871.88,874.46
8/6/2009,884.51,869.27,873.88
9/1/2008,873.41,858.32,873.41
9/2/2009,889.3,867.88,873.35
8/15/2008,881.94,869.35,873.33
8/18/2009,876.58,858.63,873.1
9/26/2011,884.52,846.18,872.98
7/23/2009,874.48,848.57,871.89
7/25/2009,874.42,859.88,870.98
7/24/2009,874.42,859.88,870.98
8/29/2008,881.61,868.82,870.86
8/19/2009,872.74,857.37,869.23
8/13/2008,894.24,866.03,868.81
10/2/2009,877.61,859.88,867.84
7/31/2008,872.08,858.03,867.44
10/4/2011,890.28,855.74,867.02
7/30/2008,870.11,852.37,865.95
8/22/2008,865.26,837.81,865.02
8/11/2009,890.8,861.74,864.03
7/22/2008,882.06,850.96,863.47
8/27/2008,862.95,847.25,862.93
6/27/2008,882.95,855.54,862.65
9/12/2011,875.84,859.69,862.58
9/23/2011,873.66,833.03,862.35
9/22/2011,887.88,862.17,862.17
8/26/2008,861.49,844.38,860.71
7/17/2008,863.88,828.55,858.4
7/25/2008,864.74,840.8,858.29
8/17/2009,876.74,853.26,858.15
7/29/2009,859.51,851.4,858.05
6/30/2008,864.94,841.35,857.65
7/24/2008,884.94,855.61,857.33
9/8/2008,869.13,828.34,855.95
8/1/2008,866.7,852.34,854.68
7/27/2009,877.4,849.93,854.62
7/7/2008,853.56,838.01,853.14
7/22/2009,853.38,841.71,852.9
7/28/2009,862.88,849.18,852.51
7/21/2009,854.26,842.86,852.26
8/25/2008,865.64,850.44,852.2
9/19/2008,859.17,786,851.72
7/29/2008,854.73,833.67,851.63
7/3/2008,853.84,824.71,851.58
7/9/2008,856.36,837.49,851.44
9/4/2008,883.64,850.18,850.53
7/28/2008,859.43,848.63,850.31
7/2/2008,861.12,841.93,849.5
9/12/2008,849.58,828.64,847.79
8/4/2008,860.98,845.94,847.15
9/9/2008,866.57,842.52,846.6
7/20/2009,852.31,838.26,843.48
8/20/2008,846.61,832.86,842.44
7/19/2009,844.13,824.06,842.15
7/17/2009,844.13,824.06,842.15
7/1/2008,860.03,832.77,841.07
9/10/2008,850.78,835.86,840.33
7/4/2008,854.38,836.27,839.92
8/19/2008,873.67,837.94,838
8/21/2008,846.03,830.18,837.07
9/25/2008,837.57,813.45,836.86
9/22/2008,858.93,835.79,836.43
7/8/2008,852.27,828.33,836.38
7/10/2008,850.33,832.08,833.58
9/11/2008,841.62,819.06,827.66
7/16/2008,830.1,806.97,826.83
7/14/2008,835.74,814.59,826.59
9/5/2008,849.86,823.12,825.01
7/16/2009,827.77,819.88,823.33
9/15/2008,846.06,807.17,822.6
9/26/2008,835.99,811.27,821.38
9/23/2008,836.18,808.76,821.11
7/15/2009,820.93,794.35,820.93
9/24/2008,824.73,812.83,816.7
7/15/2008,825.48,800.99,814.99
7/1/2009,814.73,795.8,813.7
7/11/2008,840.62,811.75,813.6
9/16/2008,822.6,796.08,808.91
6/11/2009,808.43,786.06,805.85
6/29/2009,806.44,784.96,804.33
5/8/2009,813.53,792.1,802.03
6/1/2009,802.92,777.34,801.57
6/12/2009,810.03,797.58,799.65
5/6/2009,801.33,779.39,799.42
6/30/2009,805.64,793.05,795.8
6/2/2009,801.08,788.06,795.25
7/14/2009,795.86,786.59,794.3
5/7/2009,816.35,788.95,792.47
7/2/2009,812.98,791.03,792.45
7/3/2009,796.91,788.15,790.45
6/16/2009,795.96,779.02,789.22
5/19/2009,799.08,780.13,789.19
6/10/2009,793.22,769.55,787.11
6/26/2009,792.07,779.36,786.82
7/13/2009,789.76,766.71,785.99
7/7/2009,793.4,782.15,784.56
6/15/2009,799.89,782.92,784.49
5/20/2009,789.48,778.71,783.72
6/24/2009,783.48,754.54,783.48
5/11/2009,804.18,774.68,783.39
7/6/2009,790.45,774.82,783.34
5/5/2009,785.11,771,783.03
4/27/2009,784.42,762.88,782.65
9/18/2008,797.34,772.39,781.53
10/3/2008,784.43,753.29,780.39
5/18/2009,780.72,751.05,779.89
5/4/2009,781.09,760.84,779.5
9/17/2008,823.16,776.35,779.37
4/24/2009,781.84,756.65,779.16
6/25/2009,784.64,769.52,779.12
6/18/2009,780.4,767.83,778.09
7/9/2009,787.84,774.74,777.98
7/8/2009,786.07,777,777.48
5/29/2009,783.71,771.54,776.5
9/29/2008,821.99,771.91,774.33
7/10/2009,779.28,770.24,774.12
6/17/2009,788.73,768.2,773.99
5/26/2009,775.74,752.81,773.7
5/27/2009,782.1,769.17,773.68
4/23/2009,774.95,751.55,772.79
5/28/2009,773.45,762.61,771.82
6/3/2009,797.27,765.12,770.61
6/5/2009,782.59,769.54,770.48
6/8/2009,771.77,755.53,770.32
5/25/2009,774.33,758.19,770.24
6/9/2009,774.18,760.43,769.67
5/22/2009,781.89,758.82,769.4
5/12/2009,794.52,769.34,769.34
10/1/2008,783.97,764.38,769.33
4/29/2009,771.02,751.4,768.8
6/4/2009,777.78,761.03,768.57
9/30/2008,785.19,748.78,768.49
4/22/2009,770.45,739.56,768.11
4/17/2009,771.44,747.01,767.75
5/15/2009,766.42,749.88,764.77
4/30/2009,779.4,763.89,763.89
10/2/2008,786.97,757.67,761.69
5/14/2009,758.46,734.12,757.66
6/22/2009,780.41,752.3,754.52
6/23/2009,761.82,749.07,753.94
4/28/2009,781.92,745.35,751.28
5/13/2009,775.78,744.08,748.1
4/16/2009,748.61,726.82,745.55
4/14/2009,751.74,717.17,744.16
4/21/2009,744.13,715.27,741.44
4/20/2009,770.99,727.71,731.1
4/15/2009,743.19,725.98,729.63
10/6/2008,778.91,718.16,723.91
4/9/2009,718.13,707.68,717.66
4/2/2009,716.58,678.58,713.8
11/4/2008,716.55,667.69,713.67
4/3/2009,726.98,700.82,711.16
4/6/2009,727.87,704.12,709.57
4/8/2009,709.16,689.78,707.32
10/7/2008,740.52,704.86,707.21
11/5/2008,715.2,692.65,702.52
4/7/2009,714.03,695.7,702.18
1/7/2009,704.7,694.51,701.41
1/8/2009,700.15,684.42,695.95
1/2/2009,696.1,665.52,693.78
1/5/2009,704.51,690.25,693.76
2/9/2009,690.51,663.79,688.42
12/10/2008,688.63,672.07,688.33
10/14/2008,722.82,678.56,686.24
1/9/2009,695.7,683.08,685.83
12/9/2008,692.56,653.29,685.42
11/10/2008,708.3,680.92,684.71
2/16/2009,686.66,671.87,681.61
3/19/2009,689.96,658.99,679.58
4/1/2009,679.73,641.02,679.51
11/7/2008,685.45,658.88,679.2
2/13/2009,685.48,673.36,677.7
12/11/2008,687.58,669.43,676.78
2/10/2009,687.13,672.78,676.48
2/11/2009,684.23,665.34,676.35
3/16/2009,675.89,660.16,675.89
10/13/2008,679.79,626.8,675.85
2/12/2009,676.06,657.99,672.86
12/18/2008,677.06,664.72,672.26
2/6/2009,673.65,642.45,670.54
3/23/2009,670.5,652.43,667.98
1/12/2009,684.95,666.01,667.97
11/3/2008,667.88,640.39,667.88
3/12/2009,669.81,649.31,667.65
3/26/2009,667.03,655.83,667.03
12/16/2008,667.02,649.32,667
10/21/2008,683.09,662.3,666.8
12/8/2008,669.59,611.36,666.65
3/11/2009,671.13,642.64,666.58
3/25/2009,672.04,646.16,665.76
12/17/2008,679.61,654.61,664.34
3/17/2009,675.47,661.76,664.05
12/19/2008,672.38,662.89,663.98
10/8/2008,714.07,653.79,663.69
3/18/2009,675.57,655.66,662.76
2/19/2009,663.79,646.11,662.45
12/30/2008,666.93,657.52,662.33
10/20/2008,664.81,641.37,661.7
3/20/2009,675.07,657.18,661.59
12/12/2008,673.57,646.17,659.8
3/13/2009,685.33,652.58,659.31
12/23/2008,661.6,649.92,659.18
10/9/2008,693.02,655.6,659.07
11/6/2008,699.31,655.63,658.02
12/29/2008,665.69,654.28,657.27
1/13/2009,667.09,649.01,656.62
12/22/2008,664.83,650.62,655.63
3/27/2009,668.93,653.18,655.59
3/24/2009,678.4,652.19,654.12
2/18/2009,655.74,636.07,653.24
3/31/2009,653.45,633.82,653.04
12/15/2008,672.56,650.41,651.18
3/10/2009,651.39,609.17,650.61
11/11/2008,683.73,645.49,649.46
2/17/2009,680.73,645.36,647.84
10/15/2008,691.39,643.78,647.03
10/30/2008,655.34,617.04,646.09
11/27/2008,645.76,628.98,645.51
2/4/2009,649.28,620.67,644.71
2/26/2009,646.4,618.53,643.94
12/3/2008,645.55,622.71,643.66
2/5/2009,644,627.68,643.2
10/22/2008,666.09,636.14,642.19
11/28/2008,648.03,628.59,641.74
12/4/2008,664.54,633.59,640.39
2/27/2009,643.06,629.7,640.39
1/28/2009,643.3,625.05,639.29
10/31/2008,648.91,634.81,638.91
12/2/2008,636.64,591.24,636.64
2/20/2009,661.19,635.93,636.14
11/14/2008,658.22,630.18,635.59
11/13/2008,644.13,622.95,634.72
11/25/2008,645.05,614.17,634.02
3/30/2009,654,629.69,633.09
10/17/2008,656.91,619.38,632.34
11/17/2008,641.51,623.18,631.92
10/23/2008,646.16,616.91,631.19
11/12/2008,661.94,623.59,630.26
3/4/2009,630.23,604.68,630.23
11/26/2008,638.88,617.28,628.86
1/16/2009,636.8,621.2,628.69
10/16/2008,662.27,615.6,627.55
11/18/2008,633.58,608.91,627.37
11/24/2008,629.7,567.12,626.46
1/27/2009,625,610.53,624.05
1/26/2009,625.2,600.05,623.25
10/10/2008,656.36,601.42,622.98
2/3/2009,623.64,597.7,622.74
1/14/2009,662.58,619.01,622.59
1/19/2009,638.61,614.1,621.8
1/15/2009,634.01,611.39,620.32
3/2/2009,638.63,615.37,619.27
2/23/2009,646.82,617.8,619.13
2/24/2009,629.11,608.57,617.95
2/25/2009,633.7,615.88,617.4
1/30/2009,627.61,613.16,617.38
1/29/2009,639.42,614.25,616.1
10/29/2008,619.04,585.09,615.67
3/9/2009,615.77,593.28,615.55
1/21/2009,620.49,591.54,615.11
3/5/2009,629.98,605.4,608.98
1/22/2009,628.03,606.19,608.73
12/5/2008,639.74,603.5,608.64
3/6/2009,617.34,602.68,607.45
12/1/2008,642.63,605.2,607.09
3/3/2009,623.51,602.66,604.31
1/23/2009,610.54,591.31,604.12
2/2/2009,617.5,595.62,602.08
1/20/2009,627.42,595,597.76
11/19/2008,629.96,594.09,594.12
10/24/2008,628.35,567.34,593.87
11/20/2008,592.7,571.91,587.71
10/28/2008,594.96,567.87,582.5
10/27/2008,594.12,556.77,575.71
11/21/2008,595.78,560.78,567.61
